date,watershed,river,site,method,local,water_temp_start,fork_length_mm,annoted_species,confirmed_species,tag_id_long
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,85,ck,chinook,989.001038865822
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,86,ck,chinook,989.001038865852
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,86,ck,chinook,989.001038865867
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,87,ck,chinook,989.001038865839
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,90,ck,chinook,989.001038865859
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,94,ck,chinook,989.001038865845
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,94,ck,chinook,989.001038865915
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,65,ck,chinook,989.001038866981
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,68,ck,chinook,989.001038866971
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,69,ck,chinook,989.001038866964
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,69,ck,chinook,989.001038866947
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,69,ck,chinook,989.001038866994
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,70,ck,chinook,989.001038866923
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,71,ck,chinook,989.001038866980
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,71,ck,chinook,989.001038866984
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,73,ck,chinook,989.001038866973
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,74,ck,chinook,989.001038867001
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,74,ck,chinook,989.001038866986
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,75,ck,chinook,989.001038866938
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,75,ck,chinook,989.001038866929
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,75,ck,chinook,989.001038866937
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,77,ck,chinook,989.001038866991
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,78,ck,chinook,989.001038866966
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,78,ck,chinook,989.001038866918
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,78,ck,chinook,989.001038867014
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,78,ck,chinook,989.001038866972
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,79,ck,chinook,989.001038866967
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,80,ck,chinook,989.001038867004
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,80,ck,chinook,989.001038866983
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,80,ck,chinook,989.001038866922
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,80,ck,chinook,989.001038866962
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,80,ck,chinook,989.001038866925
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,81,ck,chinook,989.001038867008
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,81,ck,chinook,989.001038866999
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,82,ck,chinook,989.001038867012
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,83,ck,chinook,989.001038866950
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,83,ck,chinook,989.001038866926
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,83,ck,chinook,989.001038866933
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,84,ck,chinook,989.001038866965
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,84,ck,chinook,989.001038866997
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,85,ck,chinook,989.001038866996
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,85,ck,chinook,989.001038867006
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,89,ck,chinook,989.001038866989
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,90,ck,chinook,989.001038866921
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,92,ck,chinook,989.001038866956
2021-06-04,puntledge,puntledge,condensory bridge,beach seine,in-river,13,94,ck,chinook,989.001038866993
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,61,ck,chinook,989.001038866112
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,64,ck,chinook,989.001038866076
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,64,ck,chinook,989.001038866073
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,64,ck,chinook,989.001038866040
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,64,ck,chinook,989.001038866111
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,65,ck,chinook,989.001038866116
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,65,ck,chinook,989.001038866080
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,65,ck,chinook,989.001038866100
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,65,ck,chinook,989.001038866020
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,65,ck,chinook,989.001038866041
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,66,ck,chinook,989.001038866030
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,66,ck,chinook,989.001038866052
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,66,ck,chinook,989.001038866023
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,66,ck,chinook,989.001038866044
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,66,ck,chinook,989.001038866026
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,66,ck,chinook,989.001038866087
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,66,ck,chinook,989.001038866035
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,66,ck,chinook,989.001038866066
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,67,ck,chinook,989.001038866060
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,67,ck,chinook,989.001038866018
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,68,ck,chinook,989.001038866110
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,70,ck,chinook,989.001038866061
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,70,ck,chinook,989.001038866072
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,70,ck,chinook,989.001038866091
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,70,ck,chinook,989.001038866102
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,70,ck,chinook,989.001038866077
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,72,ck,chinook,989.001038866062
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,72,ck,chinook,989.001038866109
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,72,ck,chinook,989.001038866117
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,74,ck,chinook,989.001038866093
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,74,ck,chinook,989.001038866103
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,74,ck,chinook,989.001038866075
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,74,ck,chinook,989.001038866071
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,75,ck,chinook,989.001038866027
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,75,ck,chinook,989.001038866079
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,75,ck,chinook,989.001038866068
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,76,ck,chinook,989.001038866115
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,76,ck,chinook,989.001038866057
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,78,ck,chinook,989.001038866053
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,79,ck,chinook,989.001038866083
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,79,ck,chinook,989.001038866055
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,80,ck,chinook,989.001038866069
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,82,ck,chinook,989.001038866084
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,83,ck,chinook,989.001038866098
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,85,ck,chinook,989.001038866064
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,85,ck,chinook,989.001038866108
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,85,ck,chinook,989.001038866085
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,90,ck,chinook,989.001038866092
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,90,ck,chinook,989.001038866107
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,94,ck,chinook,989.001038866096
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,95,ck,chinook,989.001038866063
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,95,ck,chinook,989.001038866019
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,100,ck,chinook,989.001038866037
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,75,co,coho,989.001038866086
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,79,co,coho,989.001038866104
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,96,co,coho,989.001038866050
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,110,co,coho,989.001038866065
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,64,ck,chinook,989.001038866842
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,68,ck,chinook,989.001038866874
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,70,ck,chinook,989.001038866841
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,73,ck,chinook,989.001038866846
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,74,ck,chinook,989.001038866861
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,75,ck,chinook,989.001038866893
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,75,ck,chinook,989.001038866856
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,77,ck,chinook,989.001038866822
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,81,ck,chinook,989.001038866897
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,85,ck,chinook,989.001038866839
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,85,ck,chinook,989.001038866916
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,90,ck,chinook,989.001038866855
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,95,ck,chinook,989.001038866847
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,75,co,coho,989.001038866883
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,80,co,coho,989.001038866871
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,95,co,coho,989.001038866857
2021-06-04,puntledge,puntledge,tsolum confluence,beach seine,in-river,13.2,100,co,coho,989.001038866889
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,77,ck,chinook,989.001038865180
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,80,ck,chinook,989.001038865151
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,86,ck,chinook,989.001038865159
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,90,ck,chinook,989.001038865173
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,101,ck,chinook,989.001038865204
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,104,ck,chinook,989.001038865156
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,88,co,coho,989.001038865212
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,92,co,coho,989.001038865202
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,97,co,coho,989.001038865192
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,98,co,coho,989.001038865117
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,98,co,coho,989.001038865128
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,99,co,coho,989.001038865129
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,100,co,chinook,989.001038865132
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,101,co,coho,989.001038865145
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,103,co,coho,989.001038865199
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,104,co,coho,989.001038865154
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,105,co,coho,989.001038865139
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,111,co,coho,989.001038865208
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,111,co,coho,989.001038865137
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,111,co,coho,989.001038865143
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,114,co,coho,989.001038865136
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,114,co,coho,989.001038865214
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,115,co,coho,989.001038865198
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,115,co,coho,989.001038865138
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,116,co,coho,989.001038865195
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,116,co,coho,989.001038865210
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,118,co,coho,989.001038865155
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,118,co,coho,989.001038865162
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,120,co,coho,989.001038865174
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,120,co,coho,989.001038865167
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,121,co,coho,989.001038865116
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,122,co,coho,989.001038865178
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,123,co,coho,989.001038865184
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,123,co,coho,989.001038865176
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,124,co,coho,989.001038865206
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,126,co,coho,989.001038865121
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,126,co,coho,989.001038865189
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,127,co,coho,989.001038865201
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,127,co,coho,989.001038865163
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,130,co,coho,989.001038865124
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,130,co,coho,989.001038865140
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,131,co,coho,989.001038865144
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,133,co,coho,989.001038865194
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,134,co,coho,989.001038865150
2021-06-08,puntledge,puntledge,little mexico,beach seine,marine,14.6,138,co,coho,989.001038865146
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,73,ck,chinook,989.001038746640
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,77,ck,chinook,989.001038746673
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,88,ck,chinook,989.001038746659
2021-06-10,puntledge,puntledge,little mexico,beach seine,marine,15.2,72,ck,chinook,989.001038864473
2021-06-10,puntledge,puntledge,little mexico,beach seine,marine,15.2,72,ck,chinook,989.001038864428
2021-06-10,puntledge,puntledge,little mexico,beach seine,marine,15.2,74,ck,chinook,989.001038864500
