date,watershed,river,site,method,water_temp_start,fork_length_mm,weight_g,species
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,62,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,63,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,63,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,63,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,64,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,64,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,65,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,65,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,65,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,65,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,65,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,65,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,65,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,65,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,65,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,66,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,66,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,66,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,66,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,66,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,66,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,66,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,66,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,66,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,67,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,67,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,67,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,67,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,67,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,68,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,68,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,68,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,68,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,68,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,68,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,68,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,69,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,69,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,69,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,69,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,69,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,69,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,69,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,69,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,69,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,69,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,70,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,71,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,71,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,71,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,71,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,72,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,72,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,72,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,72,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,72,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,72,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,73,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,73,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,73,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,73,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,74,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,74,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,74,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,74,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,74,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,74,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,75,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,75,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,75,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,75,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,76,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,78,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,78,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,78,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,79,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,79,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,79,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,79,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,79,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,79,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,79,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,80,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,80,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,82,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,84,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,91,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,59,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,60,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,60,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,60,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,61,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,61,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,61,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,61,,ck
2021-06-01,cowichan,cowichan,cow bay,beach seine,12.8,61,,ck
2021-04-26,black creek,black creek,sturgess bridge rd,,,74,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,84,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,87,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,92,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,94,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,95,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,97,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,99,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,101,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,103,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,103,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,104,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,104,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,104,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,106,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,107,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,107,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,107,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,107,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,108,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,108,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,108,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,108,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,108,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,108,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,108,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,108,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,109,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,109,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,109,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,110,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,110,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,110,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,111,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,111,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,113,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,113,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,113,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,113,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,113,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,115,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,115,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,115,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,116,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,117,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,117,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,117,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,117,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,118,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,118,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,118,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,118,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,118,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,119,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,119,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,119,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,120,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,120,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,120,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,121,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,121,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,122,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,122,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,122,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,122,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,123,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,123,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,124,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,124,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,124,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,124,,co
2021-05-08,cowichan,cowichan,rst,rst,,60,,ck
2021-04-26,black creek,black creek,sturgess bridge rd,,,124,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,124,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,125,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,125,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,127,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,127,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,127,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,128,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,128,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,128,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,129,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,131,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,131,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,131,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,131,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,132,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,132,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,138,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,146,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,,,
2021-04-26,black creek,black creek,sturgess bridge rd,,,,,
2021-04-26,black creek,black creek,sturgess bridge rd,,,76,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,82,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,82,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,84,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,94,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,94,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,94,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,98,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,98,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,99,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,100,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,101,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,102,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,102,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,102,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,102,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,103,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,104,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,104,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,106,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,107,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,107,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,107,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,108,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,109,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,109,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,109,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,110,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,110,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,111,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,113,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,113,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,113,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,113,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,115,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,116,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,116,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,116,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,117,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,118,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,118,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,118,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,119,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,120,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,120,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,120,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,121,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,121,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,122,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,123,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,123,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,124,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,124,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,127,,co
2021-05-08,cowichan,cowichan,rst,rst,,60,,ck
2021-04-26,black creek,black creek,sturgess bridge rd,,,127,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,128,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,134,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,134,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,134,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,134,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,128,,ct
2021-04-26,black creek,black creek,sturgess bridge rd,,,162,,ct
2021-04-26,black creek,black creek,sturgess bridge rd,,,78,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,84,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,92,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,92,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,94,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,94,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,94,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,96,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,98,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,98,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,100,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,100,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,100,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,101,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,101,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,102,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,102,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,102,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,102,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,102,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,102,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,103,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,103,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,103,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,104,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,104,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,104,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,104,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,104,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,104,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,105,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,106,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,106,,co
2021-05-08,cowichan,cowichan,rst,rst,,60,,ck
2021-04-26,black creek,black creek,sturgess bridge rd,,,107,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,107,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,107,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,108,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,109,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,110,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,110,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,110,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,110,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,111,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,112,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,114,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,115,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,116,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,116,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,116,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,116,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,116,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,117,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,117,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,117,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,117,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,117,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,118,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,119,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,119,,co
2021-04-26,black creek,black creek,sturgess bridge rd,,,119,,co
